Rede, Jogador, ID do Jogo, Stake, Data, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado, Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas
WPN,"HiThxBye",26183178,2.5,2022-01-14 23:43,504,0.25,H,No Limit,Normal,-2.5,397,Multi-Entry,USD,,33207,8,,"$1,800 GTD",216
WPN,"HiThxBye",26185674,2.0,2022-01-14 23:10,117,0.1,H,No Limit,Super Turbo,-2.6,50,Bounty Multi-Entry,USD,1,7851,8,1.5,"PKO Hyper Deep - $200 GTD",50
WPN,"HiThxBye",26184529,1.5,2022-01-14 22:51,178,0.15,H,No Limit,Normal,-1.5,130,6-Max Multi-Entry,USD,,17488,6,,"$250 GTD - 6-Max",46
WPN,"HiThxBye",26185119,2.0,2022-01-14 21:29,112,0.1,H,No Limit,Super Turbo,-2.0,75,Bounty Multi-Entry,USD,,7161,8,,"PKO Hyper Deep - $200 GTD",41
WPN,"HiThxBye",26184754,1.0,2022-01-14 21:24,193,0.05,H,No Limit,Super Turbo,1.7,21,Multi-Entry,USD,,10486,8,2.7,"Hyper - $300 GTD",91
WPN,"HiThxBye",26182312,3.0,2022-01-14 21:01,445,0.3,H,No Limit,Normal,-3.0,325,Multi-Entry,USD,,32490,8,,"$1,200 GTD",102
WPN,"HiThxBye",26183575,1.5,2022-01-14 20:32,302,0.15,H,No Limit,Normal,-3.15,47,Multi-Entry,USD,1,18127,8,,"$500 GTD",80
WPN,"HiThxBye",26181885,3.0,2022-01-14 20:15,792,0.3,H,No Limit,Normal,-3.0,356,Multi-Entry,USD,,35101,8,,"$2,500 GTD",216
WPN,"HiThxBye",26194556,2.0,2022-01-14 19:14,617,0.2,H,No Limit,Normal,-3.2,168,Bounty Multi-Entry,USD,1,35066,8,1.0,"PKO - $1,000 GTD",240
WPN,"HiThxBye",26181307,2.0,2022-01-14 18:14,513,0.2,H,No Limit,Normal,-2.0,260,Multi-Entry,USD,,38696,8,,"$1,200 GTD",185
WPN,"HiThxBye",26181457,1.5,2022-01-14 17:54,441,0.15,H,No Limit,Normal,4.5,28,Multi-Entry,USD,,33844,8,6.0,"$1,000 GTD",177
WPN,"HiThxBye",26182158,2.5,2022-01-14 17:22,195,0.25,H,No Limit,Normal,20.0,6,Multi-Entry,USD,,21145,8,22.5,"$500 GTD",32
WPN,"HiThxBye",26181455,1.5,2022-01-14 15:13,151,0.15,H,No Limit,Normal,-4.8,129,6-Max Multi-Entry,USD,2,24187,6,,"$300 GTD - 6-Max",42
WPN,"HiThxBye",26181006,2.0,2022-01-14 14:25,300,0.2,H,No Limit,Normal,-2.0,219,Multi-Entry,USD,,33949,8,,"$800 GTD",116
WPN,"HiThxBye",26177346,1.5,2022-01-13 20:38,207,0.15,H,No Limit,Normal,-3.15,137,Multi-Entry,USD,1,18485,8,,"$500 GTD",69
WPN,"HiThxBye",26176439,1.5,2022-01-13 19:30,151,0.15,H,No Limit,Normal,-1.5,93,Multi-Entry,USD,,23458,8,,"$300 GTD",37
WPN,"HiThxBye",26175729,3.0,2022-01-13 19:17,630,0.3,H,No Limit,Normal,2.49,126,Multi-Entry,USD,,31627,8,5.49,"$2,500 GTD",286
WPN,"HiThxBye",26177156,1.0,2022-01-13 17:44,204,0.05,H,No Limit,Super Turbo,-2.05,57,Multi-Entry,USD,1,9855,8,,"Hyper - $300 GTD",65
WPN,"HiThxBye",26176595,1.5,2022-01-13 17:23,226,0.15,H,No Limit,Turbo,0.6,31,Multi-Entry,USD,1,14008,8,3.75,"$500 GTD",61
WPN,"HiThxBye",26175236,1.5,2022-01-13 15:09,148,0.15,H,No Limit,Normal,-1.5,43,6-Max Multi-Entry,USD,,23989,6,,"$300 GTD - 6-Max",54
WPN,"HiThxBye",26174827,2.0,2022-01-13 14:13,342,0.2,H,No Limit,Normal,-4.2,154,Multi-Entry,USD,1,33227,8,,"$800 GTD",84
WPN,"HiThxBye",26175067,1.5,2022-01-13 11:10,98,0.15,H,No Limit,Turbo,-1.5,32,Multi-Entry,USD,,13226,8,,"Turbo - $200 GTD",28
WPN,"HiThxBye",26163309,3.0,2022-01-11 20:21,607,0.3,H,No Limit,Normal,-3.0,479,Multi-Entry,USD,,35465,8,,"$2,500 GTD",271
WPN,"HiThxBye",26162884,1.5,2022-01-11 18:36,683,0.15,H,No Limit,Normal,-3.15,372,Multi-Entry,USD,1,36369,8,,"$1,000 GTD",219
WPN,"HiThxBye",26162707,2.0,2022-01-11 17:42,443,0.2,H,No Limit,Normal,-6.4,295,Multi-Entry,USD,2,36731,8,,"$1,200 GTD",222
WPN,"HiThxBye",26163562,2.5,2022-01-11 17:41,149,0.25,H,No Limit,Normal,-5.25,128,Multi-Entry,USD,1,22297,8,,"$500 GTD",31
WPN,"HiThxBye",26164250,1.5,2022-01-11 17:37,240,0.15,H,No Limit,Turbo,99.0,1,Multi-Entry,USD,,14848,8,100.5,"$500 GTD",68
WPN,"HiThxBye",26162443,2.0,2022-01-11 14:52,253,0.2,H,No Limit,Normal,-2.0,107,Multi-Entry,USD,,35559,8,,"$800 GTD",81
WPN,"HiThxBye",26151249,3.0,2022-01-09 20:47,412,0.3,H,No Limit,Normal,-3.0,86,Multi-Entry,USD,,31637,8,,"$1,200 GTD",112
WPN,"HiThxBye",26150857,3.0,2022-01-09 20:38,757,0.3,H,No Limit,Normal,-3.0,353,Multi-Entry,USD,,36498,8,,"$2,500 GTD",292
WPN,"HiThxBye",26150308,2.0,2022-01-09 18:05,675,0.2,H,No Limit,Normal,-2.0,357,Multi-Entry,USD,,38111,8,,"$1,200 GTD",232
WPN,"HiThxBye",26150472,1.5,2022-01-09 18:05,542,0.15,H,No Limit,Normal,-4.8,450,Multi-Entry,USD,2,34508,8,,"$1,000 GTD",259
WPN,"HiThxBye",26152226,1.0,2022-01-09 17:51,248,0.05,H,No Limit,Super Turbo,-1.0,134,Multi-Entry,USD,,10310,8,,"Hyper - $300 GTD",56
WPN,"HiThxBye",26151117,2.5,2022-01-09 17:44,204,0.25,H,No Limit,Normal,-5.25,134,Multi-Entry,USD,1,22463,8,,"$500 GTD",41
WPN,"HiThxBye",26151700,1.5,2022-01-09 17:32,295,0.15,H,No Limit,Turbo,65.75,2,Multi-Entry,USD,,14559,8,67.25,"$500 GTD",70
WPN,"HiThxBye",26144067,1.5,2022-01-09 16:23,933,0.15,H,No Limit,Normal,-3.15,534,Multi-Entry,USD,1,26593,8,,"$1,500 GTD",262
WPN,"HiThxBye",26150002,2.0,2022-01-09 13:38,308,0.2,H,No Limit,Normal,-2.0,222,Multi-Entry,USD,,31096,8,,"$800 GTD",103
WPN,"HiThxBye",26150001,2.0,2022-01-09 12:13,467,0.2,H,No Limit,Normal,-1.5,308,6-Max Bounty Multi-Entry,USD,,26009,6,0.5,"PKO - $800 GTD 6-Max",132
WPN,"HiThxBye",26144441,3.0,2022-01-08 20:15,669,0.3,H,No Limit,Normal,-6.3,185,Multi-Entry,USD,1,35101,8,,"$2,500 GTD",310
WPN,"HiThxBye",26143794,2.0,2022-01-08 18:15,641,0.2,H,No Limit,Normal,-2.0,156,Multi-Entry,USD,,38710,8,,"$1,200 GTD",257
WPN,"HiThxBye",26143969,1.5,2022-01-08 18:06,503,0.15,H,No Limit,Normal,-1.5,113,Multi-Entry,USD,,34587,8,,"$1,000 GTD",232
WPN,"HiThxBye",26144726,2.5,2022-01-08 16:50,182,0.25,H,No Limit,Normal,-5.25,83,Multi-Entry,USD,1,19222,8,,"$500 GTD",40
WPN,"HiThxBye",26143508,2.0,2022-01-08 15:01,282,0.2,H,No Limit,Normal,-2.0,211,Multi-Entry,USD,,36062,8,,"$800 GTD",117
WPN,"HiThxBye",26143507,2.0,2022-01-08 11:34,303,0.2,H,No Limit,Normal,-2.0,207,6-Max Bounty Multi-Entry,USD,,23653,6,,"PKO - $800 GTD 6-Max",105
WPN,"HiThxBye",26133682,3.0,2022-01-07 02:14,594,0.3,H,No Limit,Normal,-6.3,392,Multi-Entry,USD,1,36850,8,,"$2,500 GTD",311
WPN,"HiThxBye",26133107,2.5,2022-01-06 23:32,473,0.25,H,No Limit,Normal,-2.5,118,Multi-Entry,USD,,32559,8,,"$1,800 GTD",211
WPN,"HiThxBye",26132734,2.5,2022-01-06 22:46,346,0.2,H,No Limit,Normal,-1.87,106,6-Max Bounty Multi-Entry,USD,,33415,6,0.63,"PKO - $1,000 GTD - 6-Max",123
WPN,"HiThxBye",26134749,1.5,2022-01-06 22:38,107,0.15,H,No Limit,Turbo,-1.5,68,Multi-Entry,USD,,13114,8,,"Turbo - $200 GTD",23
WPN,"HiThxBye",26132211,3.0,2022-01-06 21:08,370,0.3,H,No Limit,Normal,-3.0,213,Multi-Entry,USD,,32908,8,,"$1,200 GTD",92
WPN,"HiThxBye",26133106,3.0,2022-01-06 20:24,325,0.3,H,No Limit,Normal,58.0,4,Multi-Entry,USD,,21250,8,61.0,"$1,000 GTD",79
WPN,"HiThxBye",26133484,1.5,2022-01-06 20:18,230,0.15,H,No Limit,Normal,-1.5,55,Multi-Entry,USD,,17300,8,,"$500 GTD",72
WPN,"HiThxBye",26131748,3.0,2022-01-06 19:38,603,0.3,H,No Limit,Normal,6.73,50,Multi-Entry,USD,,32898,8,9.73,"$2,500 GTD",262
WPN,"HiThxBye",26131477,2.0,2022-01-06 18:37,446,0.2,H,No Limit,Normal,16.83,11,Bounty Multi-Entry,USD,,32848,8,18.83,"PKO - $800 GTD",122
WPN,"HiThxBye",26131029,2.0,2022-01-06 18:28,333,0.2,H,No Limit,Normal,-8.6,92,Multi-Entry,USD,3,39535,8,,"$1,200 GTD",171
WPN,"HiThxBye",26131239,1.5,2022-01-06 18:15,492,0.15,H,No Limit,Normal,-3.15,125,Multi-Entry,USD,1,35124,8,,"$1,000 GTD",223
WPN,"HiThxBye",26132044,2.5,2022-01-06 17:13,150,0.25,H,No Limit,Normal,-2.5,124,Multi-Entry,USD,,20630,8,,"$500 GTD",26
WPN,"HiThxBye",26130688,2.0,2022-01-06 14:13,414,0.2,H,No Limit,Normal,-2.0,71,Multi-Entry,USD,,33209,8,,"$800 GTD",137
WPN,"HiThxBye",26126631,3.0,2022-01-06 02:28,637,0.3,H,No Limit,Normal,5.48,90,Multi-Entry,USD,,37729,8,8.48,"$2,500 GTD",391
WPN,"HiThxBye",26126019,2.5,2022-01-05 23:52,480,0.25,H,No Limit,Normal,-2.5,110,Multi-Entry,USD,,33739,8,,"$1,800 GTD",182
WPN,"HiThxBye",26127441,1.5,2022-01-05 23:10,131,0.15,H,No Limit,Normal,0.48,16,6-Max Multi-Entry,USD,1,18647,6,3.63,"$250 GTD - 6-Max",42
WPN,"HiThxBye",26125677,2.5,2022-01-05 22:30,298,0.2,H,No Limit,Normal,-1.24,164,6-Max Bounty Multi-Entry,USD,,32445,6,1.26,"PKO - $1,000 GTD - 6-Max",95
WPN,"HiThxBye",26127658,1.0,2022-01-05 21:29,174,0.05,H,No Limit,Super Turbo,-2.05,71,Multi-Entry,USD,1,10779,8,,"Hyper - $300 GTD",76
WPN,"HiThxBye",26126885,1.0,2022-01-05 21:22,164,0.1,H,No Limit,Normal,-1.0,141,Bounty,USD,,17246,8,,"PKO - $100 GTD Freezeout",
WPN,"HiThxBye",26126018,3.0,2022-01-05 20:42,219,0.3,H,No Limit,Normal,-3.0,118,Multi-Entry,USD,,22344,8,,"$1,000 GTD",68
WPN,"HiThxBye",26124734,3.0,2022-01-05 20:36,606,0.3,H,No Limit,Normal,-3.0,236,Multi-Entry,USD,,36389,8,,"$2,500 GTD",234
WPN,"HiThxBye",26126409,1.5,2022-01-05 20:34,287,0.15,H,No Limit,Normal,-4.8,166,Multi-Entry,USD,2,18289,8,,"$500 GTD",73
WPN,"HiThxBye",26124241,1.5,2022-01-05 17:50,668,0.15,H,No Limit,Normal,-1.5,186,Multi-Entry,USD,,33656,8,,"$1,000 GTD",201
WPN,"HiThxBye",26124058,2.0,2022-01-05 17:30,567,0.2,H,No Limit,Normal,4.6,39,Multi-Entry,USD,,36032,8,6.6,"$1,200 GTD",179
WPN,"HiThxBye",26125011,2.5,2022-01-05 17:28,168,0.25,H,No Limit,Normal,-2.5,113,Multi-Entry,USD,,21537,8,,"$500 GTD",37
WPN,"HiThxBye",26125682,1.5,2022-01-05 17:18,260,0.15,H,No Limit,Turbo,-1.5,81,Multi-Entry,USD,,13717,8,,"$500 GTD",42
WPN,"HiThxBye",26123695,2.0,2022-01-05 14:11,261,0.2,H,No Limit,Normal,68.4,3,Multi-Entry,USD,,33087,8,70.4,"$800 GTD",95
WPN,"HiThxBye",26124059,2.0,2022-01-05 11:09,116,0.1,H,No Limit,Super Turbo,-1.5,19,Bounty Multi-Entry,USD,,13154,8,0.5,"PKO Hyper - $300 GTD",24
WPN,"HiThxBye",26118145,3.0,2022-01-04 19:52,568,0.3,H,No Limit,Normal,-3.0,462,Multi-Entry,USD,,33740,8,,"$2,500 GTD",223
WPN,"HiThxBye",26118935,1.5,2022-01-04 18:46,146,0.15,H,No Limit,Normal,-1.5,31,Multi-Entry,USD,,20779,8,,"$300 GTD",41
WPN,"HiThxBye",26117919,2.0,2022-01-04 18:31,309,0.2,H,No Limit,Normal,-0.5,101,Bounty Multi-Entry,USD,,32468,8,1.5,"PKO - $800 GTD",101
WPN,"HiThxBye",26117715,1.5,2022-01-04 18:17,711,0.15,H,No Limit,Normal,-3.15,359,Multi-Entry,USD,1,35269,8,,"$1,000 GTD",218
WPN,"HiThxBye",26117538,2.0,2022-01-04 17:46,402,0.2,H,No Limit,Normal,4.49,19,Multi-Entry,USD,1,36988,8,8.69,"$1,200 GTD",219
WPN,"HiThxBye",26118411,2.5,2022-01-04 17:23,148,0.25,H,No Limit,Normal,-2.5,57,Multi-Entry,USD,,21217,8,,"$500 GTD",28
WPN,"HiThxBye",26119104,1.5,2022-01-04 17:16,207,0.15,H,No Limit,Turbo,-3.15,52,Multi-Entry,USD,1,13565,8,,"$500 GTD",52
WPN,"HiThxBye",26117202,2.0,2022-01-04 14:47,262,0.2,H,No Limit,Normal,-2.0,106,Multi-Entry,USD,,35235,8,,"$800 GTD",130
WPN,"HiThxBye",26117201,2.0,2022-01-04 11:43,267,0.2,H,No Limit,Normal,-0.5,84,6-Max Bounty Multi-Entry,USD,,24191,6,1.5,"PKO - $800 GTD 6-Max",92
WPN,"HiThxBye",26117073,3.0,2022-01-04 08:24,66,0.3,H,No Limit,Turbo,-3.0,34,6-Max Multi-Entry,USD,,15865,6,,"$300 GTD - 6-Max",25
WPN,"HiThxBye",26106650,3.0,2022-01-02 20:21,329,0.3,H,No Limit,Normal,-3.0,240,Multi-Entry,USD,,30086,8,,"$1,200 GTD",96
WPN,"HiThxBye",26106187,3.0,2022-01-02 20:03,979,0.3,H,No Limit,Normal,-6.3,490,Multi-Entry,USD,1,34395,8,,"$2,500 GTD",279
WPN,"HiThxBye",26105741,1.5,2022-01-02 18:27,505,0.15,H,No Limit,Normal,3.33,20,Multi-Entry,USD,1,35836,8,6.48,"$1,000 GTD",247
WPN,"HiThxBye",26105578,2.0,2022-01-02 18:01,688,0.2,H,No Limit,Normal,6.8,17,Multi-Entry,USD,1,37907,8,11.0,"$1,200 GTD",226
WPN,"HiThxBye",26105960,2.0,2022-01-02 17:47,482,0.2,H,No Limit,Normal,-1.0,57,Bounty Multi-Entry,USD,,29851,8,1.0,"PKO - $800 GTD",129
WPN,"HiThxBye",26106476,2.5,2022-01-02 17:36,148,0.25,H,No Limit,Normal,-2.5,129,Multi-Entry,USD,,21977,8,,"$500 GTD",31
WPN,"HiThxBye",26099367,1.5,2022-01-02 16:41,829,0.15,H,No Limit,Normal,-3.15,513,Multi-Entry,USD,1,27691,8,,"$1,500 GTD",219
WPN,"HiThxBye",26105225,2.0,2022-01-02 14:19,398,0.2,H,No Limit,Normal,-2.8,59,Multi-Entry,USD,2,33582,8,3.6,"$800 GTD",113
WPN,"HiThxBye",26105224,2.0,2022-01-02 11:45,444,0.2,H,No Limit,Normal,-3.9,78,6-Max Bounty Multi-Entry,USD,2,24351,6,2.5,"PKO - $800 GTD 6-Max",121
WPN,"HiThxBye",26105579,2.0,2022-01-02 11:15,128,0.1,H,No Limit,Super Turbo,-1.5,59,Bounty Multi-Entry,USD,,13501,8,0.5,"PKO Hyper - $300 GTD",23
WPN,"HiThxBye",26105580,1.5,2022-01-02 11:12,115,0.15,H,No Limit,Turbo,-3.15,28,Multi-Entry,USD,1,13373,8,,"Turbo - $200 GTD",28
WPN,"HiThxBye",26074273,3.0,2021-12-28 20:06,656,0.3,H,No Limit,Normal,-3.0,601,Multi-Entry,USD,,34586,8,,"$2,500 GTD",310
WPN,"HiThxBye",26073804,1.5,2021-12-28 18:46,491,0.15,H,No Limit,Normal,-1.5,286,Multi-Entry,USD,,37019,8,,"$1,000 GTD",231
WPN,"HiThxBye",26073617,2.0,2021-12-28 18:10,374,0.2,H,No Limit,Normal,5.2,28,Multi-Entry,USD,,38429,8,7.2,"$1,200 GTD",162
WPN,"HiThxBye",26075100,1.5,2021-12-28 17:32,287,0.15,H,No Limit,Turbo,-1.5,219,Multi-Entry,USD,,14569,8,,"$500 GTD",65
WPN,"HiThxBye",26073294,2.0,2021-12-28 13:52,372,0.2,H,No Limit,Normal,22.4,7,Multi-Entry,USD,,31942,8,24.4,"$800 GTD",114
WPN,"HiThxBye",26068864,2.5,2021-12-27 23:05,307,0.2,H,No Limit,Normal,-2.5,138,6-Max Bounty Multi-Entry,USD,,34500,6,,"PKO - $1,000 GTD - 6-Max",131
WPN,"HiThxBye",26068445,3.0,2021-12-27 20:03,339,0.3,H,No Limit,Normal,-6.3,255,Multi-Entry,USD,1,29009,8,,"$1,200 GTD",108
WPN,"HiThxBye",26068127,3.0,2021-12-27 19:34,629,0.3,H,No Limit,Normal,-3.0,332,Multi-Entry,USD,,32678,8,,"$2,500 GTD",262
WPN,"HiThxBye",26067608,2.0,2021-12-27 17:55,535,0.2,H,No Limit,Normal,-2.0,291,Multi-Entry,USD,,37511,8,,"$1,200 GTD",188
WPN,"HiThxBye",26067770,1.5,2021-12-27 17:48,475,0.15,H,No Limit,Normal,-3.15,274,Multi-Entry,USD,1,33539,8,,"$1,000 GTD",213
WPN,"HiThxBye",26068341,2.5,2021-12-27 17:32,144,0.25,H,No Limit,Normal,-2.5,143,Multi-Entry,USD,,21724,8,,"$500 GTD",31
WPN,"HiThxBye",26068868,1.5,2021-12-27 17:29,270,0.15,H,No Limit,Turbo,-1.5,198,Multi-Entry,USD,,14372,8,,"$500 GTD",66
WPN,"HiThxBye",26067768,1.5,2021-12-27 13:47,159,0.15,H,No Limit,Normal,-1.5,129,6-Max Multi-Entry,USD,,19061,6,,"$300 GTD - 6-Max",45
WPN,"HiThxBye",26062268,3.0,2021-12-26 20:17,926,0.3,H,No Limit,Normal,5.33,73,Multi-Entry,USD,,35241,8,8.33,"$2,500 GTD",279
WPN,"HiThxBye",26061824,1.5,2021-12-26 18:23,450,0.15,H,No Limit,Normal,-1.5,343,Multi-Entry,USD,,35612,8,,"$1,000 GTD",226
WPN,"HiThxBye",26061661,2.0,2021-12-26 18:19,437,0.2,H,No Limit,Normal,-4.2,358,Multi-Entry,USD,1,38991,8,,"$1,200 GTD",180
WPN,"HiThxBye",26062512,2.5,2021-12-26 16:38,169,0.25,H,No Limit,Normal,2.5,29,Multi-Entry,USD,,18506,8,5.0,"$500 GTD",26
WPN,"HiThxBye",26055357,1.5,2021-12-26 16:26,802,0.15,H,No Limit,Normal,-3.15,490,Multi-Entry,USD,1,26780,8,,"$1,500 GTD",214
WPN,"HiThxBye",26061364,2.0,2021-12-26 14:37,370,0.2,H,No Limit,Normal,97.4,2,Multi-Entry,USD,1,34628,8,101.6,"$800 GTD",110
WPN,"HiThxBye",26061663,1.5,2021-12-26 11:05,132,0.15,H,No Limit,Turbo,-1.5,36,Multi-Entry,USD,,12918,8,,"Turbo - $200 GTD",30
WPN,"HiThxBye",26061361,0.5,2021-12-26 10:15,106,0.05,H,No Limit,Turbo,-0.5,71,Multi-Entry,USD,,18942,8,,"Turbo - $75 GTD",51
WPN,"HiThxBye",26061254,3.0,2021-12-26 08:48,74,0.3,H,No Limit,Turbo,-3.0,26,6-Max Multi-Entry,USD,,17286,6,,"$300 GTD - 6-Max",33
WPN,"HiThxBye",26037308,2.5,2021-12-23 23:18,422,0.25,H,No Limit,Normal,-2.5,114,Multi-Entry,USD,,31738,8,,"$1,800 GTD",199
WPN,"HiThxBye",26036428,3.0,2021-12-23 20:49,325,0.3,H,No Limit,Normal,-3.0,85,Multi-Entry,USD,,31788,8,,"$1,200 GTD",84
WPN,"HiThxBye",26037307,3.0,2021-12-23 20:31,218,0.3,H,No Limit,Normal,8.0,16,Multi-Entry,USD,,21691,8,11.0,"$1,000 GTD",52
WPN,"HiThxBye",26038095,3.0,2021-12-23 19:39,547,0.3,H,No Limit,Normal,-9.6,428,Multi-Entry,USD,2,32961,8,,"$2,500 GTD",232
WPN,"HiThxBye",26036781,1.5,2021-12-23 18:33,142,0.15,H,No Limit,Normal,-1.5,104,Multi-Entry,USD,,19980,8,,"$300 GTD",34
WPN,"HiThxBye",26037483,1.0,2021-12-23 17:52,170,0.05,H,No Limit,Super Turbo,-3.1,133,Multi-Entry,USD,2,10342,8,,"Hyper - $300 GTD",64
WPN,"HiThxBye",26035370,2.0,2021-12-23 17:39,586,0.2,H,No Limit,Normal,-4.2,175,Multi-Entry,USD,1,36594,8,,"$1,200 GTD",196
WPN,"HiThxBye",26036967,1.5,2021-12-23 17:29,267,0.15,H,No Limit,Turbo,-1.5,165,Multi-Entry,USD,,14375,8,,"$500 GTD",63
WPN,"HiThxBye",26035566,1.5,2021-12-23 17:02,410,0.15,H,No Limit,Normal,3.85,23,Multi-Entry,USD,1,30727,8,7.0,"$1,000 GTD",181
WPN,"HiThxBye",26036277,2.5,2021-12-23 16:52,141,0.25,H,No Limit,Normal,-2.5,109,Multi-Entry,USD,,19363,8,,"$500 GTD",35
WPN,"HiThxBye",26035567,1.5,2021-12-23 14:21,201,0.15,H,No Limit,Normal,1.51,26,6-Max Multi-Entry,USD,,21115,6,3.01,"$300 GTD - 6-Max",45
WPN,"HiThxBye",26037928,2.0,2021-12-23 14:17,261,0.2,H,No Limit,Normal,-2.0,151,Multi-Entry,USD,,33472,8,,"$800 GTD",110
WPN,"HiThxBye",26038041,1.5,2021-12-23 11:04,127,0.15,H,No Limit,Turbo,-1.5,29,Multi-Entry,USD,,12871,8,,"Turbo - $200 GTD",34
WPN,"HiThxBye",26030596,2.5,2021-12-23 00:02,423,0.25,H,No Limit,Normal,-2.5,329,Multi-Entry,USD,,34360,8,,"$1,800 GTD",189
WPN,"HiThxBye",26030235,2.5,2021-12-22 22:14,312,0.2,H,No Limit,Normal,-3.94,186,6-Max Bounty Multi-Entry,USD,1,31497,6,1.26,"PKO - $1,000 GTD - 6-Max",130
WPN,"HiThxBye",26029742,3.0,2021-12-22 20:54,311,0.3,H,No Limit,Normal,-3.0,85,Multi-Entry,USD,,32054,8,,"$1,200 GTD",102
WPN,"HiThxBye",26031002,1.5,2021-12-22 20:46,223,0.15,H,No Limit,Normal,-1.5,173,Multi-Entry,USD,,18986,8,,"$500 GTD",75
WPN,"HiThxBye",26030595,3.0,2021-12-22 20:16,198,0.3,H,No Limit,Normal,-3.0,147,Multi-Entry,USD,,20817,8,,"$1,000 GTD",56
WPN,"HiThxBye",26038139,3.0,2021-12-22 20:13,253,0.3,H,No Limit,Normal,-3.0,169,Bounty Multi-Entry,USD,,17027,8,,"PKO - $800 GTD",62
WPN,"HiThxBye",26038094,3.0,2021-12-22 20:07,580,0.3,H,No Limit,Normal,-0.68,112,Multi-Entry,USD,1,34662,8,5.62,"$2,500 GTD",250
WPN,"HiThxBye",26030084,1.5,2021-12-22 18:35,205,0.15,H,No Limit,Normal,-3.15,68,Multi-Entry,USD,1,20134,8,,"$300 GTD",53
WPN,"HiThxBye",26029595,2.5,2021-12-22 17:50,135,0.25,H,No Limit,Normal,-2.5,47,Multi-Entry,USD,,22830,8,,"$500 GTD",29
WPN,"HiThxBye",26028743,2.0,2021-12-22 17:50,344,0.2,H,No Limit,Normal,-2.0,283,Multi-Entry,USD,,37222,8,,"$1,200 GTD",160
WPN,"HiThxBye",26029137,2.0,2021-12-22 17:47,291,0.2,H,No Limit,Normal,7.08,12,Bounty Multi-Entry,USD,,29821,8,9.08,"PKO - $800 GTD",87
WPN,"HiThxBye",26028937,1.5,2021-12-22 17:44,437,0.15,H,No Limit,Normal,-4.8,279,Multi-Entry,USD,2,33247,8,,"$1,000 GTD",204
WPN,"HiThxBye",26028938,1.5,2021-12-22 14:35,159,0.15,H,No Limit,Normal,-1.5,73,6-Max Multi-Entry,USD,,21930,6,,"$300 GTD - 6-Max",45
WPN,"HiThxBye",26029398,0.25,2021-12-21 23:21,486,0.02,H,No Limit,Normal,-0.25,315,Multi-Entry,USD,,33664,8,,"$250 GTD",315
WPN,"HiThxBye",26029423,2.5,2021-12-21 23:06,405,0.25,H,No Limit,Normal,-5.25,341,Multi-Entry,USD,1,30964,8,,"$1,800 GTD",165
WPN,"HiThxBye",26024072,2.5,2021-12-21 22:47,263,0.2,H,No Limit,Normal,-5.2,164,6-Max Bounty Multi-Entry,USD,1,33436,6,,"PKO - $1,000 GTD - 6-Max",105
WPN,"HiThxBye",26023576,3.0,2021-12-21 21:11,310,0.3,H,No Limit,Normal,-9.6,245,Multi-Entry,USD,2,33115,8,,"$1,200 GTD",103
WPN,"HiThxBye",26029443,3.0,2021-12-21 20:11,247,0.3,H,No Limit,Normal,-6.3,158,Multi-Entry,USD,1,20515,8,,"$1,000 GTD",54
WPN,"HiThxBye",26023169,3.0,2021-12-21 19:50,609,0.3,H,No Limit,Normal,-6.3,507,Multi-Entry,USD,1,33625,8,,"$3,000 GTD",268
WPN,"HiThxBye",26023895,1.5,2021-12-21 19:19,186,0.15,H,No Limit,Normal,-1.5,133,Multi-Entry,USD,,22786,8,,"$300 GTD",31
WPN,"HiThxBye",26024574,1.5,2021-12-21 18:46,455,0.15,H,No Limit,Normal,-3.15,324,Multi-Entry,USD,1,36990,8,,"$1,000 GTD",183
WPN,"HiThxBye",26023432,2.5,2021-12-21 18:13,185,0.25,H,No Limit,Normal,59.75,2,Multi-Entry,USD,1,24200,8,65.0,"$500 GTD",31
WPN,"HiThxBye",26029504,1.0,2021-12-21 18:01,259,0.05,H,No Limit,Super Turbo,-1.0,126,Multi-Entry,USD,,10905,8,,"Hyper - $300 GTD",67
WPN,"HiThxBye",26022919,2.0,2021-12-21 17:39,353,0.2,H,No Limit,Normal,-4.2,174,Bounty Multi-Entry,USD,1,29361,8,,"PKO - $800 GTD",79
WPN,"HiThxBye",26024627,1.5,2021-12-21 17:16,196,0.15,H,No Limit,Turbo,7.25,10,Multi-Entry,USD,,13598,8,8.75,"$500 GTD",64
WPN,"HiThxBye",26024555,2.0,2021-12-21 17:14,325,0.2,H,No Limit,Normal,-4.2,88,Multi-Entry,USD,1,35083,8,,"$1,200 GTD",125
WPN,"HiThxBye",26023199,1.3,2021-12-21 15:49,153,0.1,H,No Limit,Normal,-1.3,90,Satellite Multi-Entry,USD,,18844,8,,"MEGA Satellite - x6 ($16,50) Tickets GTD",47
WPN,"HiThxBye",26022695,1.5,2021-12-21 15:06,198,0.15,H,No Limit,Normal,-1.5,50,6-Max Multi-Entry,USD,,23802,6,,"$300 GTD - 6-Max",38
WPN,"HiThxBye",26022477,1.5,2021-12-21 11:16,153,0.15,H,No Limit,Turbo,-1.5,109,Multi-Entry,USD,,13610,8,,"Turbo - $300 GTD",51
